interaction_id,content,created_at,interaction_type,annonce_id,user_id
50450,voiture ancienne,2024-12-30 13:30:07.667142,Search,5260,12428
50451,,2024-12-30 13:30:07.698733,Click_annonce,4949,12428
50452,,2024-12-30 13:30:07.730319,Contact_user,6149,12428
50453,,2024-12-30 13:30:07.762132,Contact_user,6345,12428
50454,4x4 essence,2024-12-30 13:30:07.854235,Search,5720,12428
50455,,2024-12-30 13:30:07.885483,Contact_user,5417,12428
50456,,2024-12-30 13:30:07.918001,Click_annonce,5194,12428
50457,véhicule commercial,2024-12-30 13:30:07.94934,Search,5751,12428
50458,utilitaire frigorifique,2024-12-30 13:30:07.981634,Search,6105,12428
50459,cabriolet,2024-12-30 13:30:08.013299,Search,5751,12428
50460,voiture garantie,2024-12-30 13:30:08.044477,Search,5317,12429
50461,berline luxe,2024-12-30 13:30:08.075671,Search,4879,12429
50462,moto sportive,2024-12-30 13:30:08.108171,Search,5028,12429
50463,,2024-12-30 13:30:08.13958,Contact_user,5322,12429
50464,,2024-12-30 13:30:08.17078,Click_annonce,5809,12429
50465,,2024-12-30 13:30:08.202625,Contact_user,5861,12429
50466,,2024-12-30 13:30:08.23421,Click_annonce,5624,12429
50467,moto routière,2024-12-30 13:30:08.265776,Search,6044,12429
50468,,2024-12-30 13:30:08.298882,Contact_user,6328,12430
50469,,2024-12-30 13:30:08.3305,Click_annonce,5116,12430
50470,,2024-12-30 13:30:08.361789,Contact_user,4928,12430
50471,,2024-12-30 13:30:08.393528,Contact_user,5726,12430
50472,,2024-12-30 13:30:08.424955,Click_annonce,5505,12430
50473,moto routière,2024-12-30 13:30:08.456233,Search,6001,12430
50474,,2024-12-30 13:30:08.490811,Click_annonce,4890,12430
50475,,2024-12-30 13:30:08.522185,Click_annonce,5162,12430
50476,berline luxe,2024-12-30 13:30:08.553801,Search,5161,12430
50477,,2024-12-30 13:30:08.585509,Click_annonce,6103,12430
50478,voiture boite auto,2024-12-30 13:30:08.617071,Search,6096,12430
50479,,2024-12-30 13:30:08.649462,Contact_user,6190,12430
50480,,2024-12-30 13:30:08.712923,Contact_user,5845,12430
50481,break diesel,2024-12-30 13:30:08.74541,Search,5712,12430
50482,berline automatique,2024-12-30 13:30:08.77653,Search,5604,12430
50483,,2024-12-30 13:30:08.812627,Contact_user,5800,12430
50484,,2024-12-30 13:30:08.84449,Contact_user,5392,12430
50485,,2024-12-30 13:30:08.878748,Click_annonce,5566,12431
50486,,2024-12-30 13:30:08.91035,Click_annonce,5387,12431
50487,,2024-12-30 13:30:08.941934,Contact_user,5639,12431
50488,,2024-12-30 13:30:08.973415,Contact_user,5352,12431
50489,,2024-12-30 13:30:09.005162,Click_annonce,5580,12431
50490,voiture occasion,2024-12-30 13:30:09.037496,Search,6263,12431
50491,,2024-12-30 13:30:09.068792,Click_annonce,5365,12431
50492,,2024-12-30 13:30:09.101263,Click_annonce,6072,12431
50493,,2024-12-30 13:30:09.132542,Contact_user,5862,12431
50494,4x4 électrique,2024-12-30 13:30:09.163895,Search,6119,12431
50495,,2024-12-30 13:30:09.198603,Click_annonce,5524,12431
50496,,2024-12-30 13:30:09.232439,Click_annonce,5494,12431
50497,,2024-12-30 13:30:09.263752,Click_annonce,4849,12431
50498,,2024-12-30 13:30:09.296239,Contact_user,5750,12431
50499,break occasion,2024-12-30 13:30:09.330511,Search,4919,12431
50500,,2024-12-30 13:30:09.361994,Click_annonce,5200,12431
50501,,2024-12-30 13:30:09.393547,Contact_user,5631,12431
50502,,2024-12-30 13:30:09.425262,Click_annonce,5650,12431
50503,,2024-12-30 13:30:09.456968,Click_annonce,5548,12432
50504,4x4 électrique,2024-12-30 13:30:09.48836,Search,6229,12432
50505,utilitaire frigorifique,2024-12-30 13:30:09.521997,Search,5688,12432
50506,,2024-12-30 13:30:09.553878,Contact_user,4894,12432
50507,,2024-12-30 13:30:09.585457,Contact_user,5681,12432
50508,voiture collection,2024-12-30 13:30:09.616875,Search,6230,12432
50509,,2024-12-30 13:30:09.65258,Click_annonce,5620,12432
50510,,2024-12-30 13:30:09.693821,Contact_user,6342,12432
50511,,2024-12-30 13:30:09.728677,Click_annonce,6235,12432
50512,cabriolet,2024-12-30 13:30:09.763537,Search,5301,12432
50513,,2024-12-30 13:30:09.795053,Click_annonce,4971,12432
50514,4x4 diesel,2024-12-30 13:30:09.827393,Search,5660,12432
50515,,2024-12-30 13:30:09.863016,Click_annonce,5558,12432
50516,,2024-12-30 13:30:09.895585,Contact_user,6067,12432
50517,,2024-12-30 13:30:09.927468,Click_annonce,5845,12432
50518,,2024-12-30 13:30:09.958845,Click_annonce,6239,12432
50519,,2024-12-30 13:30:09.990291,Click_annonce,5557,12432
50520,,2024-12-30 13:30:10.022001,Click_annonce,5716,12433
50521,,2024-12-30 13:30:10.055504,Contact_user,5662,12433
50522,,2024-12-30 13:30:10.087077,Click_annonce,5804,12433
50523,,2024-12-30 13:30:10.118937,Click_annonce,6131,12433
50524,,2024-12-30 13:30:10.150704,Click_annonce,6015,12433
50525,moto routière,2024-12-30 13:30:10.182268,Search,6043,12433
50526,,2024-12-30 13:30:10.214389,Contact_user,5514,12433
50527,moto trail,2024-12-30 13:30:10.24809,Search,5637,12433
50528,,2024-12-30 13:30:10.28037,Contact_user,4936,12433
50529,utilitaire grand volume,2024-12-30 13:30:10.312031,Search,5433,12433
50530,,2024-12-30 13:30:10.383171,Click_annonce,6199,12433
50531,,2024-12-30 13:30:10.416577,Contact_user,6240,12433
50532,,2024-12-30 13:30:10.448143,Contact_user,4864,12433
50533,voiture pas cher,2024-12-30 13:30:10.479898,Search,5303,12433
50534,,2024-12-30 13:30:10.513312,Contact_user,5834,12433
50535,fourgon aménagé,2024-12-30 13:30:10.545039,Search,6309,12433
50536,,2024-12-30 13:30:10.578533,Contact_user,5832,12433
50537,berline familiale,2024-12-30 13:30:10.610902,Search,5910,12433
50538,,2024-12-30 13:30:10.650529,Click_annonce,4988,12433
50539,moto trail,2024-12-30 13:30:10.690053,Search,5490,12434
50540,,2024-12-30 13:30:10.724841,Click_annonce,6233,12434
50541,,2024-12-30 13:30:10.75964,Click_annonce,5551,12434
50542,,2024-12-30 13:30:10.791322,Contact_user,4959,12434
50543,voiture première main,2024-12-30 13:30:10.833022,Search,5922,12434
50544,,2024-12-30 13:30:10.866077,Contact_user,5316,12434
50545,voiture occasion,2024-12-30 13:30:10.898579,Search,5441,12434
50546,,2024-12-30 13:30:10.931415,Contact_user,5004,12434
50547,,2024-12-30 13:30:10.963902,Contact_user,6167,12434
50548,,2024-12-30 13:30:11.002823,Contact_user,6135,12434
50549,,2024-12-30 13:30:11.036761,Contact_user,5867,12434
50550,,2024-12-30 13:30:11.077002,Click_annonce,5678,12434
50551,,2024-12-30 13:30:11.112572,Click_annonce,6298,12435
50552,,2024-12-30 13:30:11.145283,Click_annonce,6001,12435
50553,utilitaire frigorifique,2024-12-30 13:30:11.181794,Search,5223,12435
50554,,2024-12-30 13:30:11.217551,Contact_user,5715,12435
50555,,2024-12-30 13:30:11.252777,Contact_user,5037,12435
50556,4x4 hybride,2024-12-30 13:30:11.284711,Search,5876,12435
50557,,2024-12-30 13:30:11.316973,Click_annonce,5783,12435
50558,,2024-12-30 13:30:11.351012,Click_annonce,4924,12435
50559,4x4 essence,2024-12-30 13:30:11.382432,Search,5261,12435
50560,voiture boite auto,2024-12-30 13:30:11.420647,Search,5527,12435
50561,citadine électrique,2024-12-30 13:30:11.452539,Search,5882,12435
50562,break familial,2024-12-30 13:30:11.484938,Search,6221,12435
50563,voiture occasion,2024-12-30 13:30:11.516305,Search,5286,12435
50564,,2024-12-30 13:30:11.548507,Click_annonce,5073,12435
50565,,2024-12-30 13:30:11.580231,Contact_user,6145,12435
50566,,2024-12-30 13:30:11.612226,Click_annonce,5448,12435
50567,,2024-12-30 13:30:11.643714,Contact_user,5056,12435
50568,,2024-12-30 13:30:11.675363,Click_annonce,6096,12435
50569,,2024-12-30 13:30:11.70688,Click_annonce,5564,12435
50570,,2024-12-30 13:30:11.740146,Contact_user,5684,12436
50571,4x4 diesel,2024-12-30 13:30:11.771834,Search,5418,12436
50572,voiture neuve,2024-12-30 13:30:11.803802,Search,4847,12436
50573,,2024-12-30 13:30:11.835965,Click_annonce,5672,12436
50574,,2024-12-30 13:30:11.867856,Contact_user,5716,12436
50575,,2024-12-30 13:30:11.899317,Click_annonce,5439,12436
50576,,2024-12-30 13:30:11.931723,Click_annonce,5146,12436
50577,berline familiale,2024-12-30 13:30:11.963319,Search,6192,12436
50578,,2024-12-30 13:30:11.99474,Contact_user,5843,12436
50579,,2024-12-30 13:30:12.026802,Contact_user,4857,12436
50580,,2024-12-30 13:30:12.095156,Click_annonce,6281,12436
50581,,2024-12-30 13:30:12.126598,Contact_user,5646,12437
50582,,2024-12-30 13:30:12.158725,Contact_user,4887,12437
50583,coupé sport,2024-12-30 13:30:12.190034,Search,4925,12437
50584,,2024-12-30 13:30:12.22149,Contact_user,5078,12437
50585,berline luxe,2024-12-30 13:30:12.254579,Search,5198,12437
50586,,2024-12-30 13:30:12.290254,Click_annonce,6040,12437
50587,4x4 diesel,2024-12-30 13:30:12.321901,Search,5173,12437
50588,véhicule commercial,2024-12-30 13:30:12.353771,Search,4878,12437
50589,,2024-12-30 13:30:12.389812,Contact_user,4933,12437
50590,fourgon aménagé,2024-12-30 13:30:12.421424,Search,5043,12437
50591,,2024-12-30 13:30:12.453113,Click_annonce,5638,12437
50592,,2024-12-30 13:30:12.48454,Click_annonce,5294,12437
50593,,2024-12-30 13:30:12.516032,Click_annonce,6229,12437
50594,véhicule commercial,2024-12-30 13:30:12.547615,Search,5140,12437
50595,,2024-12-30 13:30:12.579047,Contact_user,5996,12437
50596,,2024-12-30 13:30:12.610844,Click_annonce,6118,12437
50597,,2024-12-30 13:30:12.642346,Contact_user,6255,12437
50598,SUV familial,2024-12-30 13:30:12.674521,Search,6302,12437
50599,,2024-12-30 13:30:12.707955,Contact_user,6191,12438
50600,,2024-12-30 13:30:12.740603,Contact_user,5036,12438
50601,,2024-12-30 13:30:12.772219,Contact_user,5307,12438
50602,,2024-12-30 13:30:12.804141,Click_annonce,6011,12438
50603,,2024-12-30 13:30:12.837875,Click_annonce,5023,12438
50604,,2024-12-30 13:30:12.869914,Click_annonce,5304,12438
50605,,2024-12-30 13:30:12.909081,Contact_user,4945,12438
50606,,2024-12-30 13:30:12.94118,Click_annonce,6122,12438
50607,,2024-12-30 13:30:12.972931,Contact_user,6292,12438
50608,,2024-12-30 13:30:13.003945,Contact_user,6341,12438
50609,,2024-12-30 13:30:13.036533,Contact_user,5884,12438
50610,véhicule commercial,2024-12-30 13:30:13.068957,Search,4854,12438
50611,,2024-12-30 13:30:13.10028,Click_annonce,5726,12438
50612,,2024-12-30 13:30:13.133007,Click_annonce,6081,12439
50613,,2024-12-30 13:30:13.165433,Contact_user,6102,12439
50614,voiture collection,2024-12-30 13:30:13.197148,Search,6281,12439
50615,,2024-12-30 13:30:13.229512,Click_annonce,6008,12439
50616,,2024-12-30 13:30:13.260879,Contact_user,6275,12439
50617,,2024-12-30 13:30:13.293142,Contact_user,5341,12439
50618,,2024-12-30 13:30:13.324642,Click_annonce,6158,12439
50619,,2024-12-30 13:30:13.357035,Contact_user,5889,12439
50620,citadine essence,2024-12-30 13:30:13.38863,Search,6080,12439
50621,,2024-12-30 13:30:13.420802,Click_annonce,6102,12439
50622,,2024-12-30 13:30:13.452508,Contact_user,5575,12439
50623,,2024-12-30 13:30:13.484632,Click_annonce,5585,12439
50624,véhicule commercial,2024-12-30 13:30:13.516196,Search,5878,12439
50625,,2024-12-30 13:30:13.548052,Click_annonce,6041,12439
50626,moto custom,2024-12-30 13:30:13.579851,Search,6096,12439
50627,,2024-12-30 13:30:13.613689,Click_annonce,5515,12440
50628,voiture propre,2024-12-30 13:30:13.645004,Search,5080,12440
50629,break familial,2024-12-30 13:30:13.67679,Search,5149,12440
50630,,2024-12-30 13:30:13.742223,Contact_user,5973,12440
50631,,2024-12-30 13:30:13.773918,Click_annonce,5156,12440
50632,,2024-12-30 13:30:13.806396,Contact_user,5935,12440
50633,,2024-12-30 13:30:13.837794,Click_annonce,5912,12440
50634,,2024-12-30 13:30:13.870541,Click_annonce,4867,12440
50635,,2024-12-30 13:30:13.901788,Contact_user,6187,12441
50636,coupé sport,2024-12-30 13:30:13.933254,Search,5131,12441
50637,berline familiale,2024-12-30 13:30:13.964966,Search,5055,12441
50638,moto custom,2024-12-30 13:30:13.997366,Search,6071,12442
50639,quad,2024-12-30 13:30:14.029267,Search,5684,12442
50640,4x4 hybride,2024-12-30 13:30:14.060356,Search,5866,12442
50641,,2024-12-30 13:30:14.093753,Contact_user,6084,12442
50642,scooter 125,2024-12-30 13:30:14.125111,Search,5269,12442
50643,utilitaire,2024-12-30 13:30:14.156733,Search,5645,12442
50644,scooter 125,2024-12-30 13:30:14.188323,Search,5926,12442
50645,,2024-12-30 13:30:14.219627,Contact_user,5250,12442
50646,,2024-12-30 13:30:14.251646,Contact_user,5884,12442
50647,,2024-12-30 13:30:14.283216,Click_annonce,5155,12442
50648,,2024-12-30 13:30:14.315672,Click_annonce,4906,12442
50649,,2024-12-30 13:30:14.347525,Contact_user,5419,12442
50650,,2024-12-30 13:30:14.379258,Contact_user,4932,12442
50651,moto routière,2024-12-30 13:30:14.410124,Search,5381,12442
50652,,2024-12-30 13:30:14.442441,Contact_user,6251,12442
50653,,2024-12-30 13:30:14.47422,Contact_user,5083,12442
50654,,2024-12-30 13:30:14.506338,Contact_user,6257,12442
50655,,2024-12-30 13:30:14.538103,Click_annonce,5467,12442
50656,,2024-12-30 13:30:14.56984,Contact_user,5616,12443
50657,,2024-12-30 13:30:14.602198,Click_annonce,6066,12443
50658,SUV familial,2024-12-30 13:30:14.634363,Search,5949,12443
50659,break familial,2024-12-30 13:30:14.666289,Search,5201,12443
50660,citadine essence,2024-12-30 13:30:14.698157,Search,5269,12443
50661,camping car,2024-12-30 13:30:14.733104,Search,5690,12443
50662,,2024-12-30 13:30:14.764432,Contact_user,6104,12443
50663,break occasion,2024-12-30 13:30:14.796595,Search,5263,12443
50664,voiture neuve,2024-12-30 13:30:14.830121,Search,5900,12443
50665,voiture boite auto,2024-12-30 13:30:14.861696,Search,4929,12443
50666,,2024-12-30 13:30:14.893861,Contact_user,5196,12443
50667,SUV familial,2024-12-30 13:30:14.925323,Search,5120,12443
50668,,2024-12-30 13:30:14.957274,Click_annonce,5522,12443
50669,citadine hybride,2024-12-30 13:30:14.988407,Search,5945,12443
50670,,2024-12-30 13:30:15.020427,Click_annonce,5613,12443
50671,,2024-12-30 13:30:15.052219,Contact_user,6074,12444
50672,,2024-12-30 13:30:15.083644,Contact_user,5522,12444
50673,,2024-12-30 13:30:15.117312,Click_annonce,6120,12444
50674,,2024-12-30 13:30:15.148388,Contact_user,6060,12445
50675,,2024-12-30 13:30:15.179894,Click_annonce,5211,12445
50676,,2024-12-30 13:30:15.211626,Contact_user,5906,12445
50677,,2024-12-30 13:30:15.243591,Contact_user,5823,12445
50678,,2024-12-30 13:30:15.275458,Click_annonce,6247,12445
50679,,2024-12-30 13:30:15.306952,Contact_user,6132,12445
50680,,2024-12-30 13:30:15.371339,Click_annonce,5931,12445
50681,voiture garantie,2024-12-30 13:30:15.403049,Search,5202,12445
50682,,2024-12-30 13:30:15.434447,Contact_user,4893,12445
50683,4x4 électrique,2024-12-30 13:30:15.46678,Search,4854,12446
50684,fourgon aménagé,2024-12-30 13:30:15.497886,Search,6144,12446
50685,SUV familial,2024-12-30 13:30:15.529903,Search,6269,12446
50686,voiture faible kilométrage,2024-12-30 13:30:15.561179,Search,5142,12446
50687,,2024-12-30 13:30:15.593205,Click_annonce,5635,12446
50688,,2024-12-30 13:30:15.626505,Contact_user,6056,12446
50689,,2024-12-30 13:30:15.658784,Contact_user,5524,12446
50690,,2024-12-30 13:30:15.690392,Contact_user,5102,12446
50691,,2024-12-30 13:30:15.721932,Click_annonce,5704,12446
50692,,2024-12-30 13:30:15.756932,Click_annonce,6227,12446
50693,moto routière,2024-12-30 13:30:15.788643,Search,4924,12446
50694,,2024-12-30 13:30:15.820308,Contact_user,6031,12446
50695,,2024-12-30 13:30:15.853526,Click_annonce,5971,12446
50696,voiture occasion,2024-12-30 13:30:15.884714,Search,6020,12446
50697,utilitaire,2024-12-30 13:30:15.918245,Search,6176,12446
50698,utilitaire,2024-12-30 13:30:15.950106,Search,5514,12446
50699,,2024-12-30 13:30:15.9817,Click_annonce,6026,12446
50700,,2024-12-30 13:30:16.013959,Click_annonce,5190,12446
50701,citadine hybride,2024-12-30 13:30:16.046032,Search,4876,12446
50702,coupé sport,2024-12-30 13:30:16.077985,Search,4964,12446
50703,,2024-12-30 13:30:16.112431,Click_annonce,6115,12447
50704,,2024-12-30 13:30:16.145946,Contact_user,4954,12447
50705,4x4 diesel,2024-12-30 13:30:16.178217,Search,5327,12447
50706,break occasion,2024-12-30 13:30:16.209497,Search,6270,12447
50707,,2024-12-30 13:30:16.241586,Click_annonce,6242,12447
50708,voiture collection,2024-12-30 13:30:16.273267,Search,5537,12447
50709,,2024-12-30 13:30:16.305824,Contact_user,5352,12447
50710,,2024-12-30 13:30:16.337095,Click_annonce,5421,12447
50711,fourgon aménagé,2024-12-30 13:30:16.369292,Search,5246,12447
50712,,2024-12-30 13:30:16.400885,Contact_user,5823,12447
50713,,2024-12-30 13:30:16.432274,Click_annonce,5311,12447
50714,,2024-12-30 13:30:16.464399,Contact_user,5765,12447
50715,,2024-12-30 13:30:16.499143,Click_annonce,5096,12447
50716,cabriolet,2024-12-30 13:30:16.565617,Search,5434,12448
50717,moto routière,2024-12-30 13:30:16.599179,Search,5462,12448
50718,,2024-12-30 13:30:16.713888,Click_annonce,5208,12449
50719,voiture boite auto,2024-12-30 13:30:16.76846,Search,5823,12449
50720,,2024-12-30 13:30:16.800687,Contact_user,5528,12449
50721,break diesel,2024-12-30 13:30:16.836968,Search,5117,12449
50722,,2024-12-30 13:30:16.868542,Contact_user,5345,12449
50723,,2024-12-30 13:30:16.906583,Contact_user,5500,12449
50724,,2024-12-30 13:30:16.938174,Contact_user,5460,12449
50725,,2024-12-30 13:30:16.969673,Click_annonce,4919,12449
50726,,2024-12-30 13:30:17.001569,Contact_user,5338,12449
50727,,2024-12-30 13:30:17.033005,Contact_user,5192,12449
50728,,2024-12-30 13:30:17.064339,Click_annonce,5470,12449
50729,,2024-12-30 13:30:17.0959,Click_annonce,6089,12449
50730,,2024-12-30 13:30:17.16053,Contact_user,5044,12449
50731,,2024-12-30 13:30:17.191828,Contact_user,5914,12449
50732,,2024-12-30 13:30:17.223548,Click_annonce,5350,12449
50733,,2024-12-30 13:30:17.255427,Click_annonce,5470,12449
50734,,2024-12-30 13:30:17.287097,Click_annonce,6251,12449
50735,,2024-12-30 13:30:17.319766,Contact_user,5690,12449
50736,,2024-12-30 13:30:17.351342,Click_annonce,5415,12449
50737,,2024-12-30 13:30:17.382903,Click_annonce,5823,12450
50738,,2024-12-30 13:30:17.415356,Click_annonce,6117,12450
50739,moto petit budget,2024-12-30 13:30:17.452536,Search,5626,12450
50740,,2024-12-30 13:30:17.484077,Click_annonce,4885,12450
50741,,2024-12-30 13:30:17.516911,Click_annonce,6009,12450
50742,SUV familial,2024-12-30 13:30:17.549953,Search,5068,12450
50743,,2024-12-30 13:30:17.581564,Contact_user,6198,12450
50744,,2024-12-30 13:30:17.614383,Click_annonce,5399,12450
50745,,2024-12-30 13:30:17.645987,Contact_user,5338,12450
50746,van aménagé,2024-12-30 13:30:17.677575,Search,5488,12450
50747,voiture neuve,2024-12-30 13:30:17.709059,Search,6331,12450
50748,,2024-12-30 13:30:17.741239,Click_annonce,5056,12450
50749,cabriolet,2024-12-30 13:30:17.829267,Search,5566,12450
50750,,2024-12-30 13:30:17.861921,Click_annonce,4897,12450
50751,,2024-12-30 13:30:17.895964,Click_annonce,6002,12450
50752,break occasion,2024-12-30 13:30:17.927056,Search,6339,12450
50753,,2024-12-30 13:30:17.958625,Click_annonce,5150,12450
50754,,2024-12-30 13:30:17.989569,Click_annonce,6250,12450
50755,,2024-12-30 13:30:18.024102,Contact_user,5097,12451
50756,,2024-12-30 13:30:18.055619,Contact_user,6268,12451
50757,quad,2024-12-30 13:30:18.087908,Search,5340,12451
50758,citadine hybride,2024-12-30 13:30:18.120621,Search,6181,12451
50759,utilitaire frigorifique,2024-12-30 13:30:18.153474,Search,4881,12451
50760,,2024-12-30 13:30:18.186916,Click_annonce,6046,12452
50761,,2024-12-30 13:30:18.218891,Click_annonce,4919,12452
50762,voiture pas cher,2024-12-30 13:30:18.253234,Search,5426,12452
50763,citadine électrique,2024-12-30 13:30:18.287094,Search,5813,12452
50764,citadine électrique,2024-12-30 13:30:18.319118,Search,5363,12452
50765,4x4 électrique,2024-12-30 13:30:18.35021,Search,4853,12452
