vehicle_id,category,climatisation,color,condition,created_at,description,fuel_type,gearbox,klm_counter,mark,model,type,updated_at,year
3634,Cruiser,Très bonne état,Blanc,Peu Endommagé,2024-12-25 16:15:07.936661,aut esse placeat quis repellendus impedit quis et totam dolorem non aut sed a perferendis quas et et omnis magnam autem in aut perferendis necessitatibus aliquid id fugit et nemo ullam sapiente sit,Essence,Manuel,85584,Triumph,Trident 660,Moto,2024-12-25 16:15:07.936669,2007
3635,Coupé,Non fonctionnel,Rouge,Peu Endommagé,2024-12-25 16:15:08.387672,ipsum quasi doloribus inventore veniam iure sit quis velit similique aut vitae maiores deserunt voluptas nemo similique soluta et consequuntur alias officia odit reprehenderit culpa et qui,Hybride,Automatique,103318,Mercedes-Benz,GLC,Voiture,2024-12-25 16:15:08.38768,1977
3636,Adventure,Non fonctionnel,Violet,Occasion,2024-12-25 16:15:08.842865,aut eum aspernatur dignissimos vel accusamus quia sit animi voluptas numquam,Diesel,Manuel,75082,Yamaha,Tenere 700,Moto,2024-12-25 16:15:08.842872,1982
3637,Cafe Racer,Non fonctionnel,Orange,Occasion,2024-12-25 16:15:09.330169,molestiae officia deserunt quia debitis tempore quo perferendis sit quo unde quo amet velit nostrum est modi ipsam aspernatur voluptas et quidem quibusdam minus magnam dolorem fuga alias ducimus totam officia architecto aut iste officia,Électrique,Automatique,74076,Honda,CRF450R,Moto,2024-12-25 16:15:09.330176,2017
3638,Berline,Moyenne état,Jaune,Peu Endommagé,2024-12-25 16:15:09.782531,sed necessitatibus quas soluta sint inventore sit doloribus ab incidunt quia nihil enim quaerat labore aut modi delectus accusantium nostrum quas numquam et hic possimus maxime odit est voluptatem animi cupiditate rerum quam,Hybride,Automatique,65645,Honda,Civic,Voiture,2024-12-25 16:15:09.78254,1990
3639,Coupé,Non fonctionnel,Bleu,Peu Endommagé,2024-12-25 16:15:10.241887,repellendus necessitatibus consequatur neque ut quo omnis esse sapiente aliquid illum ad modi,Diesel,Manuel,72075,Honda,Ridgeline,Voiture,2024-12-25 16:15:10.241896,2021
3640,SUV,Mauvaise état,Orange,Peu Endommagé,2024-12-25 16:15:10.909168,necessitatibus odio tempore rerum placeat eum reprehenderit qui eum quasi modi quis et eos alias quia laboriosam mollitia rerum consequuntur ea nobis corporis quo atque impedit id expedita odio voluptatibus sed expedita repellat vitae,Hybride,Automatique,57015,Toyota,Tacoma,Voiture,2024-12-25 16:15:10.909179,1994
3641,Standard,Très bonne état,Rose,Occasion,2024-12-25 16:15:12.192669,natus non recusandae qui accusamus iure cum blanditiis qui sunt dicta nobis fugit unde cupiditate harum voluptates officiis voluptates voluptas possimus quas quas aut quis eum aspernatur reiciendis reprehenderit facere amet harum sed nesciunt tempore eos ipsum rerum dolorum,Diesel,Manuel,133189,Kawasaki,Ninja 250,Moto,2024-12-25 16:15:12.192678,1993
3642,Break,Moyenne état,Vert,Neuf,2024-12-25 16:15:13.465433,dolorum quidem et eos sit tenetur rerum nemo quisquam eligendi qui molestiae dignissimos autem at perferendis praesentium aliquid nihil ex unde similique facere magnam,Électrique,Automatique,28799,Honda,Odyssey,Voiture,2024-12-25 16:15:13.465441,1993
3643,Pick-up,Bonne état,Jaune,Neuf,2024-12-25 16:15:14.106037,ut ad tempora laborum dicta sapiente quibusdam dolorem est nemo sequi rerum,Diesel,Manuel,9386,Mercedes-Benz,GLA,Voiture,2024-12-25 16:15:14.106041,1987
3644,Cruiser,Très bonne état,Bleu,Occasion,2024-12-25 16:15:14.555194,alias modi et ut in praesentium id totam at alias qui laboriosam,Diesel,Automatique,95324,Suzuki,RM-Z450,Moto,2024-12-25 16:15:14.555199,1989
3645,Touring,Bonne état,Rouge,Occasion,2024-12-25 16:15:15.011401,quaerat totam quisquam suscipit ratione sunt dicta voluptatum architecto tempore animi neque dolor quis ut repudiandae ab aperiam dolores eaque ipsa,Diesel,Manuel,86841,Kawasaki,Ninja ZX-10R,Moto,2024-12-25 16:15:15.011407,1979
3646,Chopper,Moyenne état,Gris,Peu Endommagé,2024-12-25 16:15:15.464064,temporibus autem dolores autem laboriosam distinctio eos qui et nihil ut repellendus assumenda corporis doloremque aliquid et eum ea quia autem minima repudiandae provident aperiam qui impedit esse molestiae occaecati distinctio voluptatem corporis quae voluptatibus enim ut aut,Électrique,Manuel,13952,Honda,CB650R,Moto,2024-12-25 16:15:15.464069,2002
3647,Standard,Non fonctionnel,Jaune,Occasion,2024-12-25 16:15:15.928749,assumenda mollitia ad amet expedita omnis nostrum corrupti voluptatem fugit est enim unde,Électrique,Automatique,145963,Honda,CB650R,Moto,2024-12-25 16:15:15.928757,2005
3796,Sport,Bonne état,Rose,Occasion,2024-12-25 16:16:36.638699,sunt qui debitis nulla unde vel omnis necessitatibus aut iste inventore magnam iste et molestiae,Hybride,Semi-Automatique,63243,Honda,CB500F,Moto,2024-12-25 16:16:36.638707,1989
3648,Utilitaire,Moyenne état,Vert,Neuf,2024-12-25 16:15:16.401007,quisquam sapiente et exercitationem excepturi in porro et omnis ut quidem et voluptate et et occaecati voluptas mollitia quidem porro quam et error nam exercitationem autem voluptas nihil officia minima maiores reiciendis quas quia earum est,Diesel,Manuel,130151,Ford,Mustang,Voiture,2024-12-25 16:15:16.401013,2009
3649,Cafe Racer,Mauvaise état,Blanc,Peu Endommagé,2024-12-25 16:15:16.99683,itaque atque blanditiis sit dolorem non ad non maiores consequatur sed officiis adipisci eum est in minus eos dolorem aperiam velit amet fugiat reiciendis repellat doloribus in sed veritatis officia provident sed in nisi odit est ab hic illo,Diesel,Automatique,180974,Harley-Davidson,V-Rod,Moto,2024-12-25 16:15:16.996839,2019
3650,Sport,Mauvaise état,Violet,Peu Endommagé,2024-12-25 16:15:17.454558,incidunt est eos omnis rerum et dolorem voluptatem quo quo debitis nihil ut quas consectetur quod odit et quas esse dolorem sint illo aut quasi expedita et,Électrique,Automatique,128257,Suzuki,Hayabusa,Moto,2024-12-25 16:15:17.454566,2022
3651,Roadster,Non fonctionnel,Bleu,Peu Endommagé,2024-12-25 16:15:17.920835,quia animi perspiciatis dolor nam voluptatem nobis iure veniam quis qui ut consequuntur dicta nostrum repudiandae delectus debitis totam ut accusantium sed cum in quis temporibus accusamus quia beatae,Essence,Semi-Automatique,176451,Volkswagen,Arteon,Voiture,2024-12-25 16:15:17.920841,1972
3652,Sport,Bonne état,Bleu,Occasion,2024-12-25 16:15:18.378847,accusantium distinctio exercitationem cumque culpa atque exercitationem accusantium eum repellat,Essence,Manuel,41475,BMW,C400X,Moto,2024-12-25 16:15:18.378856,1986
3653,Pick-up,Mauvaise état,Gris,Peu Endommagé,2024-12-25 16:15:18.841541,quas quam quis accusamus est et quibusdam consequatur eum doloribus aut praesentium,Diesel,Automatique,46452,Honda,Ridgeline,Voiture,2024-12-25 16:15:18.841549,1989
3654,Electric,Bonne état,Rose,Occasion,2024-12-25 16:15:19.36199,velit hic odit consequatur voluptatum aliquid harum esse cumque reiciendis assumenda porro quos est laudantium aut ad aut fugiat ipsa dicta cupiditate est soluta fuga natus hic explicabo saepe cum quasi,Essence,Manuel,3962,BMW,F850GS,Moto,2024-12-25 16:15:19.361996,1974
3655,Roadster,Bonne état,Blanc,Neuf,2024-12-25 16:15:19.817362,et deserunt quo ad sint aut nemo sit minus necessitatibus voluptates aut ipsa voluptate dolor,Hybride,Manuel,95884,Toyota,Yaris,Voiture,2024-12-25 16:15:19.817369,2021
3656,Berline,Bonne état,Gris,Neuf,2024-12-25 16:15:20.275619,repudiandae magnam qui ipsum tempora laboriosam sed in sunt architecto aut qui quidem mollitia ratione cum repellat exercitationem qui magnam molestiae saepe ex libero est perferendis veritatis et,Électrique,Semi-Automatique,100372,Honda,Odyssey,Voiture,2024-12-25 16:15:20.275626,1974
3657,Sport,Moyenne état,Blanc,Peu Endommagé,2024-12-25 16:15:20.728473,consectetur nihil sit vitae cum libero et quia rerum commodi voluptates ut dolore repellendus iste,Diesel,Semi-Automatique,107695,BMW,Serie 6,Voiture,2024-12-25 16:15:20.728479,1991
3658,Break,Moyenne état,Rouge,Neuf,2024-12-25 16:15:21.180269,quo est doloribus eius cum omnis eum placeat assumenda ipsam cum delectus non facilis non,Diesel,Automatique,88566,Mercedes-Benz,GLC,Voiture,2024-12-25 16:15:21.180276,1985
3659,Cafe Racer,Bonne état,Blanc,Neuf,2024-12-25 16:15:21.633521,reiciendis quo qui enim illo officiis enim tenetur sint laborum a omnis et velit illo et,Diesel,Semi-Automatique,130271,Ducati,Multistrada,Moto,2024-12-25 16:15:21.633531,2021
3660,Break,Non fonctionnel,Noir,Neuf,2024-12-25 16:15:22.124732,perferendis sint alias et sint rem aut quis maiores est quo odit totam reiciendis dolor tempora voluptatum veritatis ipsum magni maxime rerum dolor dolore cum dolor nemo et magni qui possimus,Hybride,Semi-Automatique,54768,Hyundai,Ioniq,Voiture,2024-12-25 16:15:22.124741,2023
3661,Electric,Bonne état,Rose,Peu Endommagé,2024-12-25 16:15:22.576552,consequatur temporibus consequatur voluptas nobis ex ratione aut tempora sequi ullam ducimus qui nihil,Diesel,Semi-Automatique,91195,KTM,1290 Super Duke R,Moto,2024-12-25 16:15:22.57656,1970
3662,Cafe Racer,Très bonne état,Bleu,Occasion,2024-12-25 16:15:23.045105,occaecati totam non et reprehenderit quia animi non quidem nemo similique molestias quia fuga eos totam iure qui veritatis labore in sunt ipsum cumque laboriosam voluptatibus quisquam molestiae deleniti id et,Hybride,Automatique,27476,KTM,1290 Super Duke R,Moto,2024-12-25 16:15:23.045111,1999
3663,Chopper,Moyenne état,Blanc,Peu Endommagé,2024-12-25 16:15:23.50067,quod necessitatibus voluptatem illum nostrum veritatis optio quis aut quis velit aperiam eum recusandae itaque ipsa voluptatem mollitia nihil eum cupiditate ullam ea quaerat vitae ab incidunt est et nihil officiis,Essence,Semi-Automatique,64007,Ducati,DesertX,Moto,2024-12-25 16:15:23.500679,2006
3664,Sport,Moyenne état,Bleu,Neuf,2024-12-25 16:15:23.963886,quia pariatur facere impedit qui dolorem facilis velit ut aperiam beatae earum aut,Électrique,Automatique,141782,Indian,Chief,Moto,2024-12-25 16:15:23.963895,1980
3665,Pick-up,Très bonne état,Orange,Neuf,2024-12-25 16:15:24.419075,porro ut qui quaerat quis doloremque itaque et culpa perspiciatis sed tenetur ratione quam omnis eum nulla quo quibusdam eum,Électrique,Automatique,121904,Honda,Pilot,Voiture,2024-12-25 16:15:24.419083,1989
3666,Sport,Bonne état,Orange,Occasion,2024-12-25 16:15:24.889203,voluptatem commodi quisquam porro eos blanditiis dolorem at qui qui et ipsa laboriosam a similique id minima vel officiis neque necessitatibus eligendi et mollitia quis sit modi ut dolores in ut et doloribus enim eius cumque mollitia et aut,Électrique,Manuel,21337,Kawasaki,Z650,Moto,2024-12-25 16:15:24.889211,1973
3667,Utilitaire,Moyenne état,Orange,Neuf,2024-12-25 16:15:26.040789,odit quod culpa perferendis sit ullam necessitatibus nulla modi ut aliquam odio est optio aliquid eos quia pariatur est aut eos possimus autem,Hybride,Manuel,1392,Ford,Expedition,Voiture,2024-12-25 16:15:26.040795,2009
3668,Sport,Bonne état,Rose,Neuf,2024-12-25 16:15:27.337653,est dolorem a consequatur et cum ea repudiandae commodi est expedita occaecati nihil praesentium voluptas aut non quo et eum voluptates officiis nulla quia omnis,Électrique,Manuel,155340,BMW,F900R,Moto,2024-12-25 16:15:27.337662,1996
3669,Touring,Non fonctionnel,Vert,Neuf,2024-12-25 16:15:28.407613,quia sit non delectus alias quia possimus dolorem sed repellat harum exercitationem autem quas reiciendis qui aliquid ex perferendis quo illo facere sunt sed molestiae qui distinctio est et quisquam nisi beatae veniam reiciendis et eum et voluptatem,Essence,Semi-Automatique,190303,Triumph,Rocket 3,Moto,2024-12-25 16:15:28.407622,1980
3670,Utilitaire,Bonne état,Rose,Occasion,2024-12-25 16:15:28.859552,quidem atque fugiat eaque eligendi sint quo quasi eveniet aut nam ut aspernatur ut et,Diesel,Semi-Automatique,194653,Toyota,RAV4,Voiture,2024-12-25 16:15:28.859561,1978
3671,Dual-Sport,Moyenne état,Gris,Peu Endommagé,2024-12-25 16:15:29.424289,a natus sit repellendus doloribus explicabo voluptas ipsa ea non expedita nobis qui deleniti eos nostrum molestiae ipsum excepturi optio voluptas totam dolorem voluptas minima sequi libero ab et quasi sit eos ab officia,Hybride,Manuel,60676,BMW,R1250GS,Moto,2024-12-25 16:15:29.424293,1980
3672,Coupé,Mauvaise état,Rouge,Peu Endommagé,2024-12-25 16:15:29.891243,velit ullam exercitationem eligendi animi autem amet quia deserunt doloribus amet placeat mollitia veniam quia,Diesel,Automatique,42140,Honda,Pilot,Voiture,2024-12-25 16:15:29.891248,2005
3673,Break,Moyenne état,Noir,Peu Endommagé,2024-12-25 16:15:30.347372,adipisci qui voluptates omnis itaque atque et dolor vel vel repellat ad aut enim vero eaque ipsum ad sit cupiditate autem illo aut debitis illo occaecati nostrum,Diesel,Automatique,64077,BMW,Serie 3,Voiture,2024-12-25 16:15:30.347378,2005
3674,Dual-Sport,Très bonne état,Bleu,Occasion,2024-12-25 16:15:30.805591,temporibus eum cupiditate rem fugiat quam debitis quas quam atque consequuntur quod ab veritatis omnis aut nihil vel ad amet voluptatem et rerum minima nobis ipsum vel quis debitis debitis laborum,Diesel,Automatique,88548,Honda,CRF450R,Moto,2024-12-25 16:15:30.805598,1993
3675,SUV,Très bonne état,Bleu,Neuf,2024-12-25 16:15:31.269063,est accusantium sed saepe eius modi veritatis voluptates animi ipsa voluptates labore iure rerum quod tempora suscipit numquam,Électrique,Semi-Automatique,131306,Audi,A5,Voiture,2024-12-25 16:15:31.269071,1975
3676,Break,Très bonne état,Vert,Neuf,2024-12-25 16:15:31.723453,iusto et quidem debitis asperiores rerum at debitis alias blanditiis exercitationem qui asperiores beatae occaecati dolorum quidem dolorem voluptas,Essence,Automatique,6869,Toyota,Tacoma,Voiture,2024-12-25 16:15:31.72346,1982
3677,Cafe Racer,Très bonne état,Violet,Peu Endommagé,2024-12-25 16:15:32.179096,rerum ipsam iusto doloremque aut eum qui placeat aut nihil sint veniam ab deserunt,Diesel,Semi-Automatique,125455,KTM,Duke 390,Moto,2024-12-25 16:15:32.179102,2014
3678,Electric,Bonne état,Bleu,Peu Endommagé,2024-12-25 16:15:32.739925,eum aut incidunt veritatis reiciendis quia delectus consectetur et quia quis exercitationem modi dolores magnam ut eos quos aut non exercitationem consequatur rem,Diesel,Manuel,113834,KTM,890 Duke R,Moto,2024-12-25 16:15:32.739933,2017
3679,Cafe Racer,Bonne état,Jaune,Neuf,2024-12-25 16:15:33.20275,delectus suscipit molestiae neque qui est quis in consequatur mollitia cupiditate consequuntur consequatur voluptas autem laboriosam aperiam qui dolores doloribus nihil,Hybride,Automatique,50277,BMW,S1000RR,Moto,2024-12-25 16:15:33.202759,2006
3680,Scooter,Bonne état,Gris,Occasion,2024-12-25 16:15:33.658551,dolore quia modi aut atque vel magni est officia et consequuntur delectus cupiditate quidem mollitia cupiditate amet et quae at ut laudantium rerum atque sed architecto occaecati rerum quae quaerat harum sint enim perspiciatis sunt praesentium occaecati quod aut,Diesel,Manuel,55443,Yamaha,FJR1300,Moto,2024-12-25 16:15:33.658559,2006
3681,Crossover,Mauvaise état,Rose,Peu Endommagé,2024-12-25 16:15:34.122751,reiciendis eligendi voluptas aut rem doloremque eius tenetur iusto recusandae labore deserunt quia necessitatibus odit hic in non totam autem quod aut architecto et veritatis mollitia mollitia qui aliquam ad officiis magnam et excepturi rerum ut rem veniam autem,Diesel,Semi-Automatique,100937,Hyundai,Veloster,Voiture,2024-12-25 16:15:34.12276,2018
3682,Chopper,Non fonctionnel,Noir,Occasion,2024-12-25 16:15:34.58336,eius necessitatibus iste adipisci sequi ut tempora ea vitae sapiente tempora qui illo officiis ut non voluptatem sequi earum eligendi ab officiis consectetur hic enim recusandae iure sit,Diesel,Semi-Automatique,102807,Kawasaki,Vulcan S,Moto,2024-12-25 16:15:34.583364,2014
3683,Berline,Bonne état,Noir,Neuf,2024-12-25 16:15:35.041892,et ipsum explicabo doloribus assumenda quis est qui tenetur laboriosam placeat odit,Essence,Automatique,89260,Toyota,RAV4,Voiture,2024-12-25 16:15:35.041901,1976
3684,Cafe Racer,Mauvaise état,Jaune,Peu Endommagé,2024-12-25 16:15:35.496279,labore temporibus ipsum suscipit inventore rem consequatur veritatis porro et enim voluptate maxime assumenda quis ut sunt consequatur non doloribus quasi reprehenderit exercitationem voluptatem ut repellendus sequi dicta eum atque tempore ut debitis dolores laborum facere est,Hybride,Automatique,80885,Honda,CB300R,Moto,2024-12-25 16:15:35.496285,2006
3685,Break,Bonne état,Noir,Occasion,2024-12-25 16:15:35.956264,non placeat et officiis temporibus quis atque qui ut maxime exercitationem dicta qui architecto officia dolorum voluptatibus quos ipsam culpa doloremque consectetur totam autem blanditiis architecto rerum molestiae sit ullam assumenda sint,Diesel,Semi-Automatique,17356,Chevrolet,Suburban,Voiture,2024-12-25 16:15:35.956269,1994
3686,Electric,Non fonctionnel,Violet,Peu Endommagé,2024-12-25 16:15:36.417125,saepe rerum enim atque fuga qui reiciendis sed libero dignissimos vero asperiores dolorem dolor,Diesel,Automatique,68842,Harley-Davidson,Road King,Moto,2024-12-25 16:15:36.41713,1974
3687,Sport,Très bonne état,Noir,Occasion,2024-12-25 16:15:36.941053,dolores molestiae ut aut porro ad ratione maiores natus illo quis magni ipsa quae perspiciatis placeat,Diesel,Automatique,119060,Hyundai,Santa Fe,Voiture,2024-12-25 16:15:36.941062,1989
3688,Roadster,Mauvaise état,Rouge,Neuf,2024-12-25 16:15:37.404588,animi natus odit et quisquam dignissimos beatae inventore ea optio,Hybride,Manuel,15533,Audi,A4,Voiture,2024-12-25 16:15:37.404593,1979
3689,Monospace,Mauvaise état,Violet,Neuf,2024-12-25 16:15:37.877943,veniam et placeat est eum eveniet reiciendis id hic cupiditate error qui quis soluta inventore quaerat est sapiente nihil exercitationem voluptatum aliquid voluptatum asperiores nihil harum exercitationem similique quam enim assumenda minus aut cum voluptas perspiciatis id qui ipsam,Hybride,Manuel,90731,Chevrolet,Colorado,Voiture,2024-12-25 16:15:37.87795,1992
